ticker_symbol,period_ending,accounts_payable,accounts_receivable,add'l_income/expense_items,after_tax_roe,capital_expenditures,capital_surplus,cash_ratio,cash_and_cash_equivalents,changes_in_inventories,common_stocks,cost_of_revenue,current_ratio,deferred_asset_charges,deferred_liability_charges,depreciation,earnings_before_interest_and_tax,earnings_before_tax,effect_of_exchange_rate,equity_earnings/loss_unconsolidated_subsidiary,fixed_assets,goodwill,gross_margin,gross_profit,income_tax,intangible_assets,interest_expense,inventory,investments,liabilities,long-term_debt,long-term_investments,minority_interest,misc._stocks,net_borrowings,net_cash_flow,net_cash_flow-operating,net_cash_flows-financing,net_cash_flows-investing,net_income,net_income_adjustments,net_income_applicable_to_common_shareholders,net_income-cont._operations,net_receivables,non-recurring_items,operating_income,operating_margin,other_assets,other_current_assets,other_current_liabilities,other_equity,other_financing_activities,other_investing_activities,other_liabilities,other_operating_activities,other_operating_items,pre-tax_margin,pre-tax_roe,profit_margin,quick_ratio,research_and_development,retained_earnings,sale_and_purchase_of_stock,"sales,_general_and_admin.",short-term_debt_/_current_portion_of_long-term_debt,short-term_investments,total_assets,total_current_assets,total_current_liabilities,total_equity,total_liabilities,total_liabilities_&_equity,total_revenue,treasury_stock,for_year,earnings_per_share,estimated_shares_outstanding,year,symbol,price_year,yearly_price,security,sec_filings,gics_sector,gics_sub_industry,address_of_headquarters,date_first_added,cik,pe_ratio
HIG,12/31/2013,,0.595394737,0.238392238,,-0.03030303,-0.014345487,,-0.41016109,,0,-0.162713149,,-0.2172949,,0.177189409,4.076086957,-17.52808989,1.767857143,,-0.102354145,-0.23853211,0.175,0.082555393,-1.796116505,,-0.131291028,,-3.027229676,8.063748811,-0.101962399,-0.272046518,,,4.411042945,5.20625,-0.538604998,24.52631579,-2.464606961,-5.631578947,0.434108527,-3.2,4.568181818,2.264498051,,-17.52808989,,-0.003131582,,,-1.027787548,-7.929054054,-31.88372093,-0.060808322,4.633972992,-0.156779661,,,,,,-0.005770126,0.393181818,,0.36875,-0.12508186,-0.069105868,,,-0.157793915,-0.061894619,-0.069105868,-0.06397718,-0.081609195,0.000497018,-3.055555556,1.253200569,2013,HIG,2013,0.543990745,Hartford Financial Svc.Gp.,reports,Financials,Property & Casualty Insurance,"Hartford, Connecticut",,874766,-1.751130633
HIG,12/31/2014,,-0.851546392,-1.012870733,3,0.890625,-0.077926016,,-0.720588235,,0,-0.021994931,,-0.213464423,,-0.306228374,0.110813704,0.154996601,-0.129032258,,-0.052451539,0,-0.106382979,-0.188675325,0.422764228,,-0.052896725,,-0.830056453,-0.540625656,-0.066473105,-0.243640948,,,-0.758503401,0.036253776,0.524656427,-0.230927835,-0.547129506,3.534090909,0.041891892,3.534090909,0.10122449,-0.016644896,,0.154996601,0.285714286,-0.055225042,,,-12.74683544,-0.460019503,-1.710843373,-0.127759621,-0.642740003,-0.035678392,0.285714286,0.125,3,,,0.047552186,1.88091354,,0.04109589,0.218313373,-0.118290366,,,-0.009785771,-0.126211006,-0.118290366,-0.09959851,0.58135169,0.000496771,3.891891892,-0.073141637,2014,HIG,2014,0.220622307,Hartford Financial Svc.Gp.,reports,Financials,Property & Casualty Insurance,"Hartford, Connecticut",,874766,-0.750480523
HIG,12/31/2015,,-3.284722222,-0.695652174,1.5,1.537190083,-0.01644196,,0.122807018,,0,-0.002776492,,0.063983051,,-0.064837905,0.125301205,0.164214244,-0.644444444,,0.172081829,0,-0.023809524,-0.026507876,-0.128571429,,-0.050531915,,0.13860252,-0.991773309,-0.122769684,-0.007143357,,,2.784037559,-1.047619048,0.461293743,-0.297587131,-0.714033019,1.107769424,-0.814526589,1.107769424,0.24017791,0.014307943,,0.164214244,0.222222222,-0.102885139,,,-1.354525862,-0.632505643,-1.213983051,-0.067384551,-1.436793785,-0.083897863,0.222222222,0.222222222,1.25,,,0.121436869,-0.31596829,,-0.396929825,-0.622568093,-0.068016799,,,-0.05758547,-0.068879727,-0.068016799,-0.012732352,0.407597942,0.000496524,1.237569061,-0.058009221,2015,HIG,2015,0.199573766,Hartford Financial Svc.Gp.,reports,Financials,Property & Casualty Insurance,"Hartford, Connecticut",,874766,-0.463894193
HOG,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,HOG,2012,,Harley-Davidson,reports,Consumer Discretionary,Motorcycle Manufacturers,"Milwaukee, Wisconsin",,793952,
HOG,12/31/2013,-0.134696625,,-0.204912471,0,0.10221585,0.102228843,-0.440860215,-0.03560653,,0.00556695,0.052546879,-0.411111111,-0.980569699,,,0.150877628,0.158909093,0.86169255,,0.033125926,0.031222486,0.026315789,0.064756811,0.126559968,,-0.016879195,0.078732174,4.212366372,,-0.218240796,0.046318133,,,-1.341135754,-0.996674019,0.219144359,-0.602848477,1.176973032,0.176412229,,0.176412229,0.176412229,0.026103455,-1,0.153498984,0.111111111,3.8930847,-0.36422339,,-0.452545592,,,-0.432396288,,,0.117647059,-0.026315789,0.090909091,-0.41563786,,0.074770503,0.613587343,0.012167576,1.516656764,-0.270028164,0.025544957,-0.015337937,0.669626807,0.176672568,-0.032903387,0.025544957,0.057228861,0.091821793,0.000497018,0.2,-0.019656476,2013,HOG,2013,0.262877857,Harley-Davidson,reports,Consumer Discretionary,Motorcycle Manufacturers,"Milwaukee, Wisconsin",,793952,0.052398214
HOG,12/31/2014,-0.031394228,,0.109233658,0.208333333,0.11519722,0.076766815,-0.153846154,-0.170140967,,0.002913753,0.046005749,0.037735849,22.31087152,-1,,0.110318474,0.151677503,0.563380282,,0.048191227,-0.088664127,0,0.071113979,0.153550243,,-0.908034294,0.057393635,0.364199087,,0.100920095,0.068712128,,,0.320952728,103.8047182,0.173559733,0.363386901,0.309005444,0.150707159,,0.150707159,0.150707159,0.054151375,,0.110323983,0.05,-0.760923551,0.579503342,,0.547881422,,-0.887679609,0.114926291,,,0.105263158,0.189189189,0.166666667,0.028169014,,0.077210228,0.34794851,0.030894783,-0.053925818,-0.421012231,0.013084155,-0.010205568,-0.047936193,-0.033294722,0.034908157,0.013084155,0.055702225,0.108007293,0.000496771,0.181818182,-0.026324711,2014,HOG,2014,0.141390951,Harley-Davidson,reports,Consumer Discretionary,Motorcycle Manufacturers,"Milwaukee, Wisconsin",,793952,-0.034207657
HOG,12/31/2015,0.095008395,,0.013232805,0.413793103,0.119038908,0.050032523,-0.295454545,-0.19380249,,0.002033701,-0.044458811,-0.121212121,0.279809854,,,-0.097245631,-0.103759779,-0.432509763,,0.067197991,0.952363794,0.025641026,-0.026509075,-0.092893011,,1.911340702,0.305290384,0.173620295,,0.288143542,0.066055968,,,4.246445745,0.153433959,-0.040603413,-0.339551125,0.229903982,-0.109404211,,-0.109404211,-0.109404211,0.066358734,,-0.097806138,-0.095238095,0.294785064,-0.24447429,,0.194705045,,-29.54436581,0.182800317,,,-0.095238095,0.431818182,-0.071428571,-0.157534247,,0.05945651,1.625123525,0.05225778,0.173196504,-0.211652857,0.048600471,0.008879979,0.152050445,-0.367661344,0.231567573,0.048600471,-0.037425656,0.243614431,0.000496524,-0.048717949,-0.063794184,2015,HOG,2015,-0.149582323,Harley-Davidson,reports,Consumer Discretionary,Motorcycle Manufacturers,"Milwaukee, Wisconsin",,793952,-0.106029936
HOLX,9/28/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HOLX,2013,,Hologic,reports,Health Care,Health Care Equipment,"Marlborough, Massachusetts",3/30/2016,859737,
HOLX,9/27/2014,-0.097119551,0.926829268,-1.227743271,-0.983333333,-0.109877913,0.022018315,0.578947368,-0.105859658,-2.773809524,0.037037037,-0.034337666,0.697986577,,-0.105907227,0.013953488,-1.294691818,-1.040321905,0.588235294,,-0.060223805,-0.001314621,0.042553191,0.072412605,-2.532338308,-0.121099649,-0.215225898,0.142363511,3.5625,3.52173913,-0.020956602,,,,1.245283019,-1.329645174,0.029566626,1.110530547,-4.563829787,-1.014751023,-1.070527576,-1.014751023,-1.008375635,0.063767408,-0.950182577,-1.308651512,-0.694444444,-0.129957291,-0.394380853,0.140589569,-0.87254902,-0.739894552,-0.814479638,0.091666667,0.526923077,0.010657194,-0.958333333,-0.967213115,-0.978723404,0.617886179,0.028340081,-0.004368986,0.083888149,-0.10527908,-0.796913799,,-0.065116434,-0.035956163,-0.430723999,0.062580479,-0.100236567,-0.065116434,0.015407455,-1,0.000496771,-1.013761468,0.071907685,2014,HOLX,2014,0.111461027,Hologic,reports,Health Care,Health Care Equipment,"Marlborough, Massachusetts",3/30/2016,859737,-81.76616796
HOLX,9/26/2015,0.098531903,-4.835443038,5.581818182,5,0.114713217,-0.017373016,-0.566666667,-0.335625674,-1.982102908,0,-0.010037348,-0.470355731,,-0.141526335,-0.060779817,0.42426498,2.683991684,2,,-0.01039186,-0.000925004,0.081632653,0.150301084,0.480519481,-0.119524697,-0.068449683,-0.143678161,-2.369863014,0.887019231,-0.224453433,,,,0.62789916,1.833333333,0.546223446,0.783850695,0.285074627,6.606936416,-1.843342037,6.606936416,5.95959596,-0.000689022,-0.502617801,0.627100465,0.545454545,-0.381486676,-0.056701031,0.080848244,-6.576923077,-0.128378378,-1.326829268,0.095419847,-0.838790932,-0.031634446,2.5,3.5,4,-0.477386935,0.05757874,-0.036549464,-0.14004914,0.054945055,2.416593886,,-0.091767977,-0.191595351,0.522595223,0.007852642,-0.12412425,-0.091767977,0.068874225,,0.000496524,6.833333333,-0.028901734,2015,HOLX,2015,0.503488964,Hologic,reports,Health Care,Health Care Equipment,"Marlborough, Massachusetts",3/30/2016,859737,-0.808065239
HOLX,9/24/2016,0.142379851,0.04950495,-1.303867403,1.5,0.05704698,7.19E-05,0.173076923,0.113050538,-0.826879271,0.035714286,-0.002279337,0.097014925,,-0.166527546,-0.052910053,0.490985106,1.343679458,-0.75308642,,0.006781886,-0.00181611,0.037735849,0.091156558,0.853070175,-0.125628473,-0.244282238,-0.029671494,2.63,0.029299363,-0.05327538,,,,-0.542845344,-1.233251634,0.001399313,-0.295719014,-0.205574913,1.513677812,-2.012383901,1.513677812,3.724238026,0.027350034,-0.631578947,0.205449352,0.117647059,-0.051020408,0.029143898,-0.010423053,1.227586207,0.271317829,0.52238806,0.117471379,-1.03125,-0.186025408,1.142857143,1.111111111,1.4,0.125,0.080037227,-0.095358893,-4.021428571,0.093589744,-0.243353783,,-0.042590775,0.048032865,-0.043989824,0.030540593,-0.069922528,-0.042590775,0.047208872,,0.000496278,1.510638298,0.001210654,2016,HOLX,2016,0.009327339,Hologic,reports,Health Care,Health Care Equipment,"Marlborough, Massachusetts",3/30/2016,859737,-0.597979789
HON,12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HON,2013,,Honeywell Int'l Inc.,reports,Industrials,Industrial Conglomerates,"Morristown, New Jersey",3/31/1964,773840,
HON,12/31/2014,-0.001398832,-0.528767123,0.281512605,0.090909091,0.155227033,0.076035882,0.087719298,0.08361881,-5.87804878,0,0.020906783,0.006711409,0.097826087,-0.706467662,-0.065722952,0.075018477,0.075018477,1.187096774,,0.019893899,-0.019776177,0.037037037,0.061547096,0.026896552,-0.121718377,,0.026088982,7.020408163,2.231788079,-0.111013086,-0.069838057,0.133928571,0.311377246,-1.146464646,-0.69966443,0.171856978,4.376443418,-0.042368555,0.080275229,17.59090909,0.080275229,0.080275229,-0.010936432,,0.059989093,0,-0.249879634,,,-2.783618582,-3.071428571,-1.004376368,0.08300864,-1.285035629,,0,0.064516129,0.1,0.008403361,,0.134033263,0.052715655,0.063198459,0.300295858,0.283662478,0.000352151,0.048525799,0.041745998,0.010877655,-0.006221396,0.000352151,0.03203175,0.066247066,0.000496771,0.082164329,-0.001745668,2014,HON,2014,0.184573086,Honeywell Int'l Inc.,reports,Industrials,Industrial Conglomerates,"Morristown, New Jersey",3/31/1964,773840,0.094633277
HON,12/31/2015,-0.022989453,-2.226744186,-0.77704918,0.083333333,-0.019195612,0.067288607,-0.338709677,-0.216123006,-2.15,0,-0.076320061,-0.273333333,-0.29950495,1.36440678,-0.044372294,0.132004125,0.132004125,0.610619469,,0.075422627,0.242962152,0.107142857,0.042735043,0.167897918,1.072916667,,0.003405221,-0.838422392,-2.401639344,-0.081376116,0.026115343,0.062992126,0.324200913,-17.97044335,-3.800744879,0.086417323,-1.015893471,2.47228145,0.124793583,-0.882640587,0.124793583,0.124793583,-0.069914766,,0.170982679,0.285714286,0.139922978,,,0.737491432,0.120689655,-1329.5,-0.041920851,-0.333333333,,0.214285714,0.090909091,0.090909091,-0.291666667,,0.131170236,1.576631259,-0.092787242,1.470231323,-0.01958042,0.085036633,-0.096345365,0.243552427,0.035453361,0.116535943,0.085036633,-0.042797598,0.166983492,0.000496524,0.131481481,-0.005910745,2015,HON,2015,0.088945829,Honeywell Int'l Inc.,reports,Industrials,Industrial Conglomerates,"Morristown, New Jersey",3/31/1964,773840,-0.037592884
HON,12/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,HON,2016,,Honeywell Int'l Inc.,reports,Industrials,Industrial Conglomerates,"Morristown, New Jersey",3/31/1964,773840,
HP,9/30/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HP,2013,,Helmerich & Payne,reports,Energy,Oil & Gas Drilling,"Tulsa, Oklahoma[5]",,46765,
HP,9/30/2014,0.389884543,13.66042447,-0.747432782,-0.176470588,0.176091938,0.329736319,-0.282828283,-0.194162119,0.352673122,0.016277359,0.083090274,-0.09352518,,-0.00631408,0.149884219,-0.01884194,-0.017624565,,,0.109587193,,0.022222222,0.113631596,-0.012208408,,-0.240169685,0.195519096,-0.788111325,-1.20208905,-0.506225,-0.251491362,,,1.875,-1.215030716,0.132269338,1.98019589,0.633802843,-0.040828683,-0.924699125,-0.040828683,-0.020573759,0.131537359,,0.100885267,0,0.309910161,0.05350119,0.002180685,-0.372775975,1.894142208,-0.298656626,0.034216201,-4.731085526,0.150038519,-0.121212121,-0.12,-0.136363636,-0.108108108,0.043977683,0.103136426,0.745888714,-0.079683168,-0.655347826,,0.07281462,0.014933902,0.121360329,0.100647497,0.004898688,0.07281462,0.096927808,0.240082109,0.000496771,-0.050798258,0.010503116,2014,HP,2014,0.441141495,Helmerich & Payne,reports,Energy,Oil & Gas Drilling,"Tulsa, Oklahoma[5]",,46765,0.518266804
HP,9/30/2015,-0.341546255,-4.676289421,-0.89295854,-0.357142857,0.189072195,0.094196973,2.14084507,1.020963733,0.386753294,0.004343498,-0.151112141,0.638888889,,0.066370214,0.160958382,-0.384251102,-0.395355444,,,0.072202529,,0,-0.146863571,-0.377899126,,2.2258965,0.209900133,-1.92687735,-3.783289531,11.46628019,-0.559025371,,,-4.9274,-5.879260199,0.265252657,-1.2853904,0.323628254,-0.404968842,-19.68733624,-0.404968842,-0.404941906,-0.358275152,,-0.36196393,-0.25,1.154500505,-0.176422524,0.049735779,-1.016565214,-1.058047269,-0.249635472,0.686368375,-0.723091617,0.160415204,-0.275862069,-0.363636364,-0.315789474,0.627705628,0.012511789,0.027077883,-3.451784946,0.057560892,-0.013649552,,0.063419748,0.127010864,-0.313438928,0.000995507,0.230256921,0.063419748,-0.149157904,0.614274713,0.000496524,-0.403669725,-0.00217852,2015,HP,2015,-0.350961689,Helmerich & Payne,reports,Energy,Oil & Gas Drilling,"Tulsa, Oklahoma[5]",,46765,0.088387321
HP,9/30/2016,0.079597417,-0.718975848,-5.816359587,-0.888888889,-0.772707467,0.067384521,0.291479821,0.241542178,-1.084331078,0.003694026,-0.472370025,0.152542373,,0.035912822,-0.014837677,-1.073502516,-1.109788949,,,-0.07521557,,-0.02173913,-0.502527729,-1.081510325,,0.525194701,-0.032798874,-1.024228737,-1.85863792,-0.001210292,-0.185896084,,,-1.091023821,-0.522655164,-0.47248305,-4.615991655,-0.79710917,-1.135167342,-0.409050075,-1.135167342,-1.126024439,-0.189969211,-0.840731869,-1.038642009,-0.904761905,-0.268458198,0.701524004,-0.982528872,-0.851851852,1.176900585,-0.03524268,-0.071133751,-1.081984611,-0.015545055,-0.80952381,-0.857142857,-0.769230769,0.167553191,-0.36233234,-0.077132597,-1.018244334,0.109124497,-1,-0.030630393,-0.044104145,0.092754695,-0.051916013,-0.068409219,0.008749238,-0.044104145,-0.486279226,0.032391439,0.000496278,-1.138461538,-0.023791421,2016,HP,2016,-0.008819059,Helmerich & Payne,reports,Energy,Oil & Gas Drilling,"Tulsa, Oklahoma[5]",,46765,-8.158529018
HPE,10/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,HPE,2015,,Hewlett Packard Enterprise,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Palo Alto, California",11/2/2015,1645590,
HPE,10/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,HPE,2016,,Hewlett Packard Enterprise,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Palo Alto, California",11/2/2015,1645590,
HPQ,10/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HPQ,2013,,HP Inc.,reports,Information Technology,Computer Hardware,"Palo Alto, California",12/31/1974,47217,
HPQ,10/31/2014,0.032458649,1.403353057,,0,0.204438887,-0.372369625,0.296296296,0.244183178,144,-0.052631579,-0.474056495,0.036036036,,,-0.060073737,-0.406605223,-0.406605223,,,-0.010730175,0.000481943,-0.130434783,-0.567096227,-0.327845383,-0.328494793,,0.061032087,-3.9,12.25925926,-0.034260597,-0.115320218,0.023255814,,-0.461401001,2.445475638,0.062456926,-0.172730706,-0.003924367,-0.019557989,0.310716209,-0.019557989,-0.428124389,-0.11787592,-0.826086957,-0.403169261,0.333333333,,-0.100190331,-0.045676335,0.556643727,,0.646090535,0.026052483,0.948891032,-0.906045157,0.166666667,-0.416666667,0.8,0.030927835,-0.585964912,0.14086766,0.954180064,-0.595914676,-0.416959358,,-0.02337333,-0.004348344,-0.039234639,-0.019729363,-0.024640657,-0.02337333,-0.495529751,,0.000496771,0.007575758,-0.026929734,2014,HPQ,2014,0.490289844,HP Inc.,reports,Information Technology,Computer Hardware,"Palo Alto, California",12/31/1974,47217,0.479084657
HPQ,10/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,HPQ,2015,,HP Inc.,reports,Information Technology,Computer Hardware,"Palo Alto, California",12/31/1974,47217,
HPQ,10/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,HPQ,2016,,HP Inc.,reports,Information Technology,Computer Hardware,"Palo Alto, California",12/31/1974,47217,
HRB,4/30/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HRB,2013,,Block H&R,reports,Financials,Consumer Finance,"Kansas City, Missouri",11/30/1986,12659,
HRB,4/30/2014,-0.259384253,-0.581954804,-0.962507441,-0.088235294,0.298236473,0.018832319,0.268817204,0.233301223,,0,0.04950466,0.106557377,,,0.251030766,0.059366901,0.092740712,-11.87530864,,0.13823727,0.003070504,0.016666667,0.095969266,0.127361697,0.250257524,-0.25597265,,-3.679725033,-1.979055882,-0.441655132,-0.674894782,,,3.576085743,-3.224767471,0.628581717,-0.375698197,-1.096360998,0.094962991,0.438489516,0.094962991,0.075112112,0.580704426,-0.117748249,0.217712012,0.125,-0.363467469,-0.838651378,0.192040484,-0.5092891,-0.745165661,-1.235258141,-1,1.763317371,0.251030766,0,-0.125,0.066666667,0.106557377,,0.191872931,-1.07022463,0.00325325,553.898892,,0.034322958,0.264651594,0.149542914,0.231888485,-0.041918838,0.034322958,0.077368073,-0.033909941,0.000496771,0.088050314,0.006353269,2014,HRB,2014,0.128751726,Block H&R,reports,Financials,Consumer Finance,"Kansas City, Missouri",11/30/1986,12659,0.037407656
HRB,4/30/2015,0.018304998,1.242197788,-2.693982074,-0.161290323,-0.162253165,0.022355587,0.144067797,-0.087569209,,0,0.043834815,0.162962963,-0.715093022,-0.060193002,0.382339711,-0.041760954,-0.031691426,-0.433193325,,0.021238984,0.013101989,-0.016393443,0.001443989,-0.041038278,0.21517229,-0.181497495,,-0.854829598,-1.82031858,-0.001065561,-0.108371705,,,1.613838197,-1.40691716,-0.226009504,0.769673636,-14.93189897,-0.003144224,-0.293035208,-0.003144224,-0.02670082,0.046754041,-0.062669516,-0.029107258,-0.037037037,-0.246641706,0.116666667,-0.044391173,-0.66389801,-0.184146931,2.231057003,,-0.580652087,0.382339711,-0.04,-0.163265306,-0.0625,0.162962963,,0.155505862,-0.72570009,-0.015284266,-0.99802814,0.038087817,-0.037947779,-0.052249418,-0.187983223,0.177572309,-0.14488744,-0.037947779,0.017975429,-0.019254839,0.000496524,-0.005780347,0.002651449,2015,HRB,2015,0.078656514,Block H&R,reports,Financials,Consumer Finance,"Kansas City, Missouri",11/30/1986,12659,0.084927773
HRB,4/30/2016,-0.019271045,0.038350291,-1.793499622,61.30769231,-0.188660095,-0.032614479,-0.288888889,-0.523185443,,-0.178142767,0.015608754,-0.248407643,7.923779808,-0.019211467,0.08631824,-0.189848119,-0.23333984,0.058381734,,-0.057234245,0.065468471,-0.016666667,-0.03232436,-0.273899579,0.004033396,0.524156832,,17.67100822,-0.218941785,1.972354927,-0.154396711,,,-1.585932833,5.234042792,-0.150355565,2.037639728,-3.212519808,-0.209845396,0.580324688,-0.209845396,-0.212002613,-0.552594593,0.0053605,-0.203197318,-0.192307692,-0.088901238,-0.044747663,-0.771592943,-7.455747126,4.502369668,-0.200227643,,-2.448837039,0.08631824,-0.208333333,59.12195122,-0.2,-0.248407643,,-0.978029799,-329.1019266,0.107025991,0.04556962,-0.997422804,-0.3671076,-0.585844345,-0.446514887,-0.987395721,0.056739104,-0.3671076,-0.013156707,-0.031998556,0.000496278,-0.127906977,-0.093956055,2016,HRB,2016,-0.258080874,Block H&R,reports,Financials,Consumer Finance,"Kansas City, Missouri",11/30/1986,12659,-0.149266068
HRL,10/27/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HRL,2013,,Hormel Foods Corp.,reports,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",3/4/2009,48465,
HRL,10/26/2014,0.217705409,-0.539215907,-0.349024341,0.0625,0.490586538,,-0.363636364,-0.230038662,-1.682829111,-0.00012945,0.056198951,-0.14559387,-1,,0.041601922,0.152776956,0.15484523,-2.379807692,-0.142738751,0.048605041,0.312405294,0.0625,0.107704754,0.17768067,0.467601886,0.020155786,0.089439109,-1,72.99813433,0,-0.02275608,0.151471385,,,-0.598025558,0.171014652,0.173122069,-0.107512365,0.145314332,-0.655771195,0.145314332,0.134506625,0.155211721,,0.155871854,0.111111111,-0.096892487,0.078953825,,0.39196054,,-0.308569659,0.087701577,-2.183823529,,0.111111111,0.083333333,0,-0.18115942,,0.102280097,0.192257493,0.037631906,,,0.109794991,0.04169066,0.217705409,0.088986542,0.152726128,0.109794991,0.064513748,,0.000496771,0.145728643,-0.000361614,2014,HRL,2014,0.201260017,Hormel Foods Corp.,reports,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",3/4/2009,48465,0.048468173
HRL,10/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,HRL,2015,,Hormel Foods Corp.,reports,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",3/4/2009,48465,
HRL,10/30/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,HRL,2016,,Hormel Foods Corp.,reports,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",3/4/2009,48465,
HRS,6/28/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,HRS,2013,,Harris Corporation,reports,Information Technology,Telecommunications Equipment,"Melbourne, Florida",9/22/2008,202058,
HRS,6/27/2014,-0.077584694,0.487179487,-1.179487179,3.142857143,0.218181818,,1,0.747663551,-1.925925926,-0.008419083,-0.022156573,0.193333333,-0.302884615,,-0.076923077,0.148578811,0.195488722,-1.125,,0.114513166,0.011229314,0,-0.01447597,0.261083744,-0.162609542,-0.137614679,-0.074323314,-1,-2.303030303,-0.008306385,,9,,-0.710982659,-7.857142857,0.019207683,-0.466666667,7.1,3.734513274,-0.919724771,3.734513274,0.166666667,-0.173495668,,0.084870849,0.125,0.089258699,0.007677543,,0.319092123,-0.25,-0.708955224,-0.018216229,-5.7,,0.230769231,0.023255814,4.5,0.242424242,,0.135290305,-0.498422713,-0.102844639,-0.620253165,,0.012473242,0.022021457,-0.14058887,0.169538205,-0.061628048,0.012658228,-0.019561815,,0.000496771,3.95049505,-0.043628319,2014,HRS,2014,0.334340789,Harris Corporation,reports,Information Technology,Telecommunications Equipment,"Melbourne, Florida",9/22/2008,202058,-0.730463161
